X1,X2,X3,Y,Nor _X1,Nor_X2,Nor_X3,Nor_Y,epoch:1,EPOCH:2
10183.7,9800.69,10118.7,10346.2,0.716897921,0.665020073,0.708093817,0.738908183,0.727991694,0.72660847
10346.2,10183.7,9800.69,10373.8,0.738908183,0.716897921,0.665020073,0.742646541,0.730507974,0.731528614
10373.8,10346.2,10183.7,10531.8,0.742646541,0.738908183,0.716897921,0.764047288,0.75176046,0.752107292
10531.8,10373.8,10346.2,10202.3,0.764047288,0.742646541,0.738908183,0.71941725,0.731425144,0.731583005
10202.3,10531.8,10373.8,9775.04,0.71941725,0.764047288,0.742646541,0.661545838,0.672376025,0.672398782
9775.04,10202.3,10531.8,9849.83,0.661545838,0.71941725,0.764047288,0.671675976,0.671710658,0.671665194
9849.83,9775.04,10202.3,9732.86,0.671675976,0.661545838,0.71941725,0.655832652,0.665693511,0.6656507
9732.86,9849.83,9775.04,9314.91,0.655832652,0.671675976,0.661545838,0.599222259,0.607634696,0.607620439
9314.91,9732.86,9849.83,8766.98,0.599222259,0.655832652,0.671675976,0.525006366,0.532898639,0.532889152
8766.98,9314.91,9732.86,9177.46,0.525006366,0.599222259,0.655832652,0.580604964,0.572260417,0.572238479
9177.46,8766.98,9314.91,9607.11,0.580604964,0.525006366,0.599222259,0.638800095,0.628895974,0.628897076
9607.11,9177.46,8766.98,9943.83,0.638800095,0.580604964,0.525006366,0.684408066,0.674096532,0.674103569
9943.83,9607.11,9177.46,10105.1,0.684408066,0.638800095,0.580604964,0.706251727,0.695637283,0.695669805
10105.1,9943.83,9607.11,10103.3,0.706251727,0.684408066,0.638800095,0.706007921,0.696282386,0.69637931
10103.3,10105.1,9943.83,10171,0.706007921,0.706251727,0.684408066,0.715177735,0.705062933,0.705128003
10171,10103.3,10105.1,9807.53,0.715177735,0.706007921,0.706251727,0.665946536,0.676951732,0.67697939
9807.53,10171,10103.3,9404.7,0.665946536,0.715177735,0.706007921,0.611384114,0.620253987,0.620248556
9404.7,9807.53,10171,9041.62,0.611384114,0.665946536,0.715177735,0.56220574,0.570226242,0.570213624
9041.62,9404.7,9807.53,9434.15,0.56220574,0.611384114,0.665946536,0.61537305,0.606775192,0.606754121
9434.15,9041.62,9404.7,9841.43,0.61537305,0.56220574,0.611384114,0.670538215,0.659615988,0.659617546
9841.43,9434.15,9041.62,9989.41,0.670538215,0.61537305,0.56220574,0.690581775,0.680829574,0.680845116
9989.41,9841.43,9434.15,9603.65,0.690581775,0.670538215,0.61537305,0.638331446,0.648939587,0.648961118
9603.65,9989.41,9841.43,9829.4,0.638331446,0.690581775,0.670538215,0.668908779,0.65910726,0.65910175
9829.4,9603.65,9989.41,9936.33,0.668908779,0.638331446,0.690581775,0.683392208,0.673886027,0.673900198
9936.33,9829.4,9603.65,9916.08,0.683392208,0.668908779,0.638331446,0.680649391,0.673852548,0.673860202
9916.08,9936.33,9829.4,9836.04,0.680649391,0.683392208,0.668908779,0.669808152,0.67402364,0.674047119
9836.04,9916.08,9936.33,9504.47,0.669808152,0.680649391,0.683392208,0.624897737,0.633829751,0.633833387
9504.47,9836.04,9916.08,9655.93,0.624897737,0.669808152,0.680649391,0.645412655,0.635971644,0.635925809
9655.93,9504.47,9836.04,9920.66,0.645412655,0.624897737,0.669808152,0.681269742,0.670516907,0.670510123
9920.66,9655.93,9504.47,10014.8,0.681269742,0.645412655,0.624897737,0.694020794,0.684459052,0.684465463
10014.8,9920.66,9655.93,10027,0.694020794,0.681269742,0.645412655,0.695673257,0.684800637,0.684839375
10027,10014.8,9920.66,9947.8,0.695673257,0.694020794,0.681269742,0.684945794,0.685038805,0.685101208
9947.8,10027,10014.8,10191.8,0.684945794,0.695673257,0.694020794,0.717995048,0.706258977,0.706277255
10191.8,9947.8,10027,10198.7,0.717995048,0.684945794,0.695673257,0.718929638,0.708786789,0.708833257
10198.7,10191.8,9947.8,10198.3,0.718929638,0.717995048,0.684945794,0.718875458,0.708832826,0.708879293
10198.3,10198.7,10191.8,10257.6,0.718875458,0.718929638,0.717995048,0.726907511,0.714747892,0.714790159
10257.6,10198.3,10198.7,10350.6,0.726907511,0.718875458,0.718929638,0.739504153,0.727722399,0.727745756
10350.6,10257.6,10198.3,10401.1,0.739504153,0.726907511,0.718875458,0.746344265,0.735433389,0.735455394
10401.1,10350.6,10257.6,10343.6,0.746344265,0.739504153,0.726907511,0.738556018,0.735564817,0.735600173
10343.6,10401.1,10350.6,10430.7,0.738556018,0.746344265,0.739504153,0.750353519,0.737895702,0.737923786
10430.7,10343.6,10401.1,10353.5,0.750353519,0.738556018,0.746344265,0.739896951,0.738011885,0.738055576
10353.5,10430.7,10343.6,10497.6,0.739896951,0.750353519,0.738556018,0.759414974,0.746355664,0.746372811
10497.6,10353.5,10430.7,10507,0.759414974,0.739896951,0.750353519,0.760688183,0.74865379,0.748689912
10507,10497.6,10353.5,10558.3,0.760688183,0.759414974,0.739896951,0.767636653,0.75578897,0.755809847
10558.3,10507,10497.6,10667.4,0.767636653,0.760688183,0.759414974,0.782414004,0.769686633,0.76970322
10667.4,10558.3,10507,10772.5,0.782414004,0.767636653,0.760688183,0.796649564,0.782931138,0.782946616
10772.5,10667.4,10558.3,10846.7,0.796649564,0.782414004,0.767636653,0.806699788,0.792327912,0.792347363
10846.7,10772.5,10667.4,10828.9,0.806699788,0.796649564,0.782414004,0.804288818,0.792484711,0.792521607
10828.9,10846.7,10772.5,10655.5,0.804288818,0.806699788,0.796649564,0.780802176,0.792542644,0.79258437
10655.5,10828.9,10846.7,10525.9,0.780802176,0.804288818,0.806699788,0.763248146,0.776871607,0.776883799
10525.9,10655.5,10828.9,10406.4,0.763248146,0.780802176,0.804288818,0.747062138,0.759686827,0.759682378
10406.4,10525.9,10655.5,10317.4,0.747062138,0.763248146,0.780802176,0.735007287,0.748141307,0.748121211
10317.4,10406.4,10525.9,10576.7,0.735007287,0.747062138,0.763248146,0.770128892,0.75822517,0.758203106
10576.7,10317.4,10406.4,10557.2,0.770128892,0.735007287,0.747062138,0.767487661,0.758418264,0.758424457
10557.2,10576.7,10317.4,10562.8,0.767487661,0.770128892,0.735007287,0.768246168,0.758438669,0.758440653
10562.8,10557.2,10576.7,10481.6,0.768246168,0.767487661,0.770128892,0.75724781,0.758580954,0.758599992
10481.6,10562.8,10557.2,10220.7,0.75724781,0.768246168,0.767487661,0.721909488,0.733580614,0.733582899
10220.7,10481.6,10562.8,10244.6,0.721909488,0.75724781,0.768246168,0.72514669,0.733229167,0.733190288
10244.6,10220.7,10481.6,9955.23,0.72514669,0.721909488,0.75724781,0.685952171,0.696015508,0.696003909
9955.23,10244.6,10220.7,9584.79,0.685952171,0.72514669,0.721909488,0.635776901,0.64510594,0.64509117
9584.79,9955.23,10244.6,9876.51,0.635776901,0.685952171,0.72514669,0.675289723,0.665961996,0.665938037
9876.51,9584.79,9955.23,9942.87,0.675289723,0.635776901,0.685952171,0.684278036,0.675098672,0.675097158
9942.87,9876.51,9584.79,10086.15,0.684278036,0.675289723,0.635776901,0.703684992,0.693971537,0.693967613
10086.15,9942.87,9876.51,10064.13,0.703684992,0.684278036,0.675289723,0.700702432,0.694400041,0.694442563
10064.13,10086.15,9942.87,10170.97,0.700702432,0.703684992,0.684278036,0.715173671,0.70396676,0.703990894
10170.97,10064.13,10086.15,10125.91,0.715173671,0.700702432,0.703684992,0.709070395,0.704202212,0.704253676
10125.91,10170.97,10064.13,10001.7,0.709070395,0.715173671,0.700702432,0.692246428,0.704163831,0.704208382
10001.7,10125.91,10170.97,10068.7,0.692246428,0.709070395,0.715173671,0.701321428,0.704046221,0.704077421
10068.7,10001.7,10125.91,9927.1,0.701321428,0.692246428,0.709070395,0.682142025,0.69178364,0.691800591
9927.1,10068.7,10001.7,9965.21,0.682142025,0.701321428,0.692246428,0.687303939,0.691517758,0.691503213
9965.21,9927.1,10068.7,9892.77,0.687303939,0.682142025,0.701321428,0.677492103,0.68888468,0.688879791
9892.77,9965.21,9927.1,10157.17,0.677492103,0.687303939,0.682142025,0.713304492,0.702573077,0.702562072
10157.17,9892.77,9965.21,9988.63,0.713304492,0.677492103,0.687303939,0.690476126,0.700665342,0.70069303
9988.63,10157.17,9892.77,10028.5,0.690476126,0.713304492,0.677492103,0.695876428,0.700476357,0.700476172
10028.5,9988.63,10157.17,9984.57,0.695876428,0.690476126,0.713304492,0.689926208,0.700648544,0.700670923
9984.57,10028.5,9988.63,9876.4,0.689926208,0.695876428,0.690476126,0.675274824,0.686186237,0.686187929
9876.4,9984.57,10028.5,9908.85,0.675274824,0.689926208,0.695876428,0.679670103,0.68603916,0.686024777
9908.85,9876.4,9984.57,10032.57,0.679670103,0.675274824,0.689926208,0.696427701,0.686016804,0.686002489
10032.57,9908.85,9876.4,10155.1,0.696427701,0.679670103,0.675274824,0.713024115,0.701366083,0.701365699
10155.1,10032.57,9908.85,10306.75,0.713024115,0.696427701,0.679670103,0.733564768,0.721387873,0.72139632
10306.75,10155.1,10032.57,10252.15,0.733564768,0.713024115,0.696427701,0.726169321,0.721707404,0.721750544
10252.15,10306.75,10155.1,10305.43,0.726169321,0.733564768,0.713024115,0.733385977,0.721768117,0.721813974
10305.43,10252.15,10306.75,10386.52,0.733385977,0.726169321,0.733564768,0.744369436,0.733396337,0.733425694
10386.52,10305.43,10252.15,10528.69,0.744369436,0.733385977,0.726169321,0.763626045,0.750457189,0.750472652
10528.69,10386.52,10305.43,10512.48,0.763626045,0.744369436,0.733385977,0.761430437,0.75068083,0.750722025
10512.48,10528.69,10386.52,10616.24,0.761430437,0.763626045,0.744369436,0.775484497,0.762064545,0.762088061
10616.24,10512.48,10528.69,10592.72,0.775484497,0.761430437,0.763626045,0.772298765,0.762250015,0.762297028
10592.72,10616.24,10512.48,10743.55,0.772298765,0.775484497,0.761430437,0.792728351,0.77947658,0.77949372
10743.55,10592.72,10616.24,10855.82,0.792728351,0.772298765,0.775484497,0.807935072,0.792814599,0.792835637
10855.82,10743.55,10592.72,10926.91,0.807935072,0.792728351,0.772298765,0.817564053,0.802041159,0.802062532
10926.91,10855.82,10743.55,10942.75,0.817564053,0.807935072,0.792728351,0.819709546,0.804037029,0.804072523
10942.75,10926.91,10855.82,10959.71,0.819709546,0.817564053,0.807935072,0.82200674,0.807592419,0.80762737
10959.71,10942.75,10926.91,10886.42,0.82200674,0.819709546,0.817564053,0.812079773,0.807643189,0.807684304
10886.42,10959.71,10942.75,10880.2,0.812079773,0.82200674,0.819709546,0.811237288,0.807592731,0.807625959
10880.2,10886.42,10959.71,10924.5,0.811237288,0.812079773,0.82200674,0.817237624,0.807570811,0.807603174
10924.5,10880.2,10886.42,10909.31,0.817237624,0.811237288,0.812079773,0.815180173,0.807574819,0.807608544
10909.31,10924.5,10880.2,11167.04,0.815180173,0.817237624,0.811237288,0.850089125,0.833342396,0.833352338
11167.04,10909.31,10924.5,11399.83,0.850089125,0.815180173,0.817237624,0.881620009,0.86101782,0.861030406
11399.83,11167.04,10909.31,11565.25,0.881620009,0.850089125,0.815180173,0.904025778,0.881348065,0.881362795
11565.25,11399.83,11167.04,11528.27,0.904025778,0.881620009,0.850089125,0.89901692,0.88154855,0.881588604
11528.27,11565.25,11399.83,11327.71,0.89901692,0.904025778,0.881620009,0.871851517,0.881633161,0.881680223
11327.71,11528.27,11565.25,11010.59,0.871851517,0.89901692,0.904025778,0.828898322,0.848086028,0.848106471
11010.59,11327.71,11528.27,10945.35,0.828898322,0.871851517,0.89901692,0.82006171,0.837675752,0.837664413
10945.35,11010.59,11327.71,11246.71,0.82006171,0.828898322,0.871851517,0.860880248,0.842371945,0.842348067
11246.71,10945.35,11010.59,11012.4,0.860880248,0.82006171,0.828898322,0.829143483,0.84244229,0.842434555
11012.4,11246.71,10945.35,11017.51,0.829143483,0.860880248,0.82006171,0.829835621,0.84235363,0.842321796
11017.51,11012.4,11246.71,10973.08,0.829835621,0.829143483,0.860880248,0.823817676,0.842392247,0.842372207
10973.08,11017.51,11012.4,10739.45,0.823817676,0.829835621,0.829143483,0.792173016,0.807212864,0.807197887
10739.45,10973.08,11017.51,10743.84,0.792173016,0.823817676,0.829835621,0.792767631,0.806999521,0.80695541
10743.84,10739.45,10973.08,10869.32,0.792767631,0.792173016,0.823817676,0.809763617,0.806907379,0.806858096
10869.32,10743.84,10739.45,10811.86,0.809763617,0.792767631,0.792173016,0.801980788,0.806914612,0.80686809
10811.86,10869.32,10743.84,10850.04,0.801980788,0.809763617,0.792767631,0.807152184,0.806908199,0.806856598
10850.04,10811.86,10869.32,10705.87,0.807152184,0.801980788,0.809763617,0.78762468,0.803224467,0.803190487
10705.87,10850.04,10811.86,10430.66,0.78762468,0.807152184,0.801980788,0.750348101,0.76286741,0.762849975
10430.66,10705.87,10850.04,10622.55,0.750348101,0.78762468,0.807152184,0.776339172,0.762535631,0.76436965
10622.55,10430.66,10705.87,10646.26,0.776339172,0.750348101,0.78762468,0.779550639,0.766853828,0.766457049
10646.26,10622.55,10430.66,10867.11,0.779550639,0.776339172,0.750348101,0.809464277,0.794240503,0.795825882
10867.11,10646.26,10622.55,10870.9,0.809464277,0.779550639,0.776339172,0.809977624,0.796250159,0.796164964
10870.9,10867.11,10646.26,10750.41,0.809977624,0.809464277,0.779550639,0.793657523,0.796338369,0.796258252
10750.41,10870.9,10867.11,10762.16,0.793657523,0.809977624,0.809464277,0.795249034,0.79633122,0.79624826
10762.16,10750.41,10870.9,10594.57,0.795249034,0.793657523,0.809977624,0.772549344,0.787254675,0.787199572
10594.57,10762.16,10750.41,10618.75,0.772549344,0.795249034,0.793657523,0.775824471,0.787038233,0.786954019
10618.75,10594.57,10762.16,10388.19,0.775824471,0.772549344,0.795249034,0.744595634,0.75662935,0.756600402
10388.19,10618.75,10594.57,10416,0.744595634,0.775824471,0.772549344,0.748362437,0.756284631,0.756211795
10416,10388.19,10618.75,10550.16,0.748362437,0.744595634,0.775824471,0.766534108,0.756248275,0.756177194
10550.16,10416,10388.19,10677.38,0.766534108,0.748362437,0.744595634,0.783765773,0.770521655,0.770492688
10677.38,10550.16,10416,10642.68,0.783765773,0.766534108,0.748362437,0.779065736,0.770716701,0.770709302
10642.68,10677.38,10550.16,10561.97,0.779065736,0.783765773,0.766534108,0.768133747,0.770794285,0.770792366
10561.97,10642.68,10677.38,10584.48,0.768133747,0.779065736,0.783765773,0.771182676,0.770763662,0.770757809
10584.48,10561.97,10642.68,10644.36,0.771182676,0.768133747,0.779065736,0.779293288,0.770741292,0.770735143
10644.36,10584.48,10561.97,10587.09,0.779293288,0.771182676,0.768133747,0.771536194,0.770770034,0.770767596
10587.09,10644.36,10584.48,10604.44,0.771536194,0.779293288,0.771182676,0.773886213,0.770742201,0.770734138
10604.44,10587.09,10644.36,10551.87,0.773886213,0.771536194,0.779293288,0.766765724,0.770771903,0.770769036
10551.87,10604.44,10587.09,10341.41,0.766765724,0.773886213,0.771536194,0.738259388,0.751553691,0.751547461
10341.41,10551.87,10604.44,10055.65,0.738259388,0.766765724,0.773886213,0.699553835,0.709858196,0.70984901
10055.65,10341.41,10551.87,10182.33,0.699553835,0.738259388,0.766765724,0.716712358,0.709358221,0.709295086
10182.33,10055.65,10341.41,9923.11,0.716712358,0.699553835,0.738259388,0.681601589,0.691615988,0.691591302
9923.11,10182.33,10055.65,9893.99,0.681601589,0.716712358,0.699553835,0.67765735,0.688524284,0.688453329
9893.99,9923.11,10182.33,10025.34,0.67765735,0.681601589,0.716712358,0.695448413,0.688475719,0.688404276
10025.34,9893.99,9923.11,10031.46,0.695448413,0.67765735,0.681601589,0.696277354,0.688476673,0.688407403
10031.46,10025.34,9893.99,10058.46,0.696277354,0.695448413,0.67765735,0.699934443,0.688513053,0.688445194
10058.46,10031.46,10025.34,10040.5,0.699934443,0.696277354,0.695448413,0.697501801,0.688645789,0.688592364
10040.5,10058.46,10031.46,10066.32,0.697501801,0.699934443,0.696277354,0.700999063,0.691004352,0.690959968
10066.32,10040.5,10058.46,10184.52,0.700999063,0.697501801,0.699934443,0.717008988,0.705577869,0.705562
10184.52,10066.32,10040.5,10147.36,0.717008988,0.700999063,0.697501801,0.711975749,0.705738185,0.705740715
10147.36,10184.52,10066.32,10235.96,0.711975749,0.717008988,0.700999063,0.723976421,0.713831772,0.713832079
10235.96,10147.36,10184.52,10405.21,0.723976421,0.711975749,0.717008988,0.746900955,0.735765708,0.735772414
10405.21,10235.96,10147.36,10374.36,0.746900955,0.723976421,0.711975749,0.742722392,0.735983358,0.736014885
10374.36,10405.21,10235.96,10359.06,0.742722392,0.746900955,0.723976421,0.740650041,0.736058946,0.736094733
10359.06,10374.36,10405.21,10425.46,0.740650041,0.742722392,0.746900955,0.749643772,0.738252339,0.738289285
10425.46,10359.06,10374.36,10507.52,0.749643772,0.740650041,0.742722392,0.760758616,0.749128027,0.749149763
10507.52,10425.46,10359.06,10590.59,0.760758616,0.749643772,0.740650041,0.772010262,0.75973694,0.759754096
10590.59,10507.52,10425.46,10617.11,0.772010262,0.760758616,0.749643772,0.775602336,0.762067543,0.762096977
10617.11,10590.59,10507.52,10640.71,0.775602336,0.772010262,0.760758616,0.778798903,0.766375662,0.766404558
10640.71,10617.11,10590.59,10641.31,0.778798903,0.775602336,0.772010262,0.778880172,0.766454485,0.766492317
10641.31,10640.71,10617.11,10705.87,0.778880172,0.778798903,0.775602336,0.78762468,0.773743003,0.773767968
10705.87,10641.31,10640.71,10705.32,0.78762468,0.778880172,0.778798903,0.787550183,0.77382236,0.773857669
10705.32,10705.87,10641.31,10856.74,0.787550183,0.78762468,0.778880172,0.808059684,0.793945171,0.793958073
10856.74,10705.32,10705.87,11031.08,0.808059684,0.787550183,0.78762468,0.831673647,0.815757323,0.815770062
11031.08,10856.74,10705.32,11105.34,0.831673647,0.808059684,0.787550183,0.841731998,0.825648646,0.825668817
11105.34,11031.08,10856.74,11272.33,0.841731998,0.831673647,0.808059684,0.86435042,0.845738193,0.845753295
11272.33,11105.34,11031.08,11348.62,0.86435042,0.841731998,0.831673647,0.874683729,0.855712097,0.855736318
11348.62,11272.33,11105.34,11589.64,0.874683729,0.86435042,0.841731998,0.907329349,0.884108222,0.884119458
11589.64,11348.62,11272.33,11632.04,0.907329349,0.874683729,0.86435042,0.913072335,0.888828734,0.888858096
11632.04,11589.64,11348.62,11728.08,0.913072335,0.907329349,0.874683729,0.926080738,0.8986839,0.898707267
11728.08,11632.04,11589.64,11867.09,0.926080738,0.913072335,0.907329349,0.944909331,0.913723723,0.913743055
11867.09,11728.08,11632.04,11844.65,0.944909331,0.926080738,0.913072335,0.941869883,0.913791206,0.91382109
11844.65,11867.09,11728.08,11629.75,0.941869883,0.944909331,0.926080738,0.912762159,0.913830799,0.913862912
11629.75,11844.65,11867.09,11643.53,0.912762159,0.941869883,0.944909331,0.914628629,0.913788284,0.913810645
11643.53,11629.75,11844.65,11454.76,0.914628629,0.912762159,0.941869883,0.889060155,0.913742601,0.913763695
11454.76,11643.53,11629.75,11467.96,0.889060155,0.914628629,0.912762159,0.890848066,0.913654844,0.913658245
11467.96,11454.76,11643.53,11379.4,0.890848066,0.889060155,0.914628629,0.878852812,0.908317576,0.908320675
11379.4,11467.96,11454.76,11577.76,0.878852812,0.890848066,0.889060155,0.90572023,0.90825802,0.90824982
11577.76,11379.4,11467.96,11463.18,0.90572023,0.878852812,0.890848066,0.890200625,0.908302917,0.908307573
11463.18,11577.76,11379.4,11520.62,0.890200625,0.90572023,0.878852812,0.897980745,0.908294726,0.908290684
11520.62,11463.18,11577.76,11542.98,0.897980745,0.890200625,0.90572023,0.901009357,0.908323825,0.908328543
11542.98,11520.62,11463.18,11607.84,0.901009357,0.897980745,0.890200625,0.909794499,0.908322468,0.908325736
11607.84,11542.98,11520.62,11393.97,0.909794499,0.901009357,0.897980745,0.880826286,0.90835831,0.908367718
11393.97,11607.84,11542.98,11376.12,0.880826286,0.909794499,0.901009357,0.878408543,0.908309834,0.908306232
11376.12,11393.97,11607.84,11179.97,0.878408543,0.880826286,0.909794499,0.851840464,0.874099129,0.874095999
11179.97,11376.12,11393.97,11207.79,0.851840464,0.878408543,0.880826286,0.855608621,0.873939434,0.873910677
11207.79,11179.97,11376.12,11133.35,0.855608621,0.851840464,0.878408543,0.845525889,0.867175553,0.867151325
11133.35,11207.79,11179.97,10899.71,0.845525889,0.855608621,0.851840464,0.813879874,0.830596389,0.830577889
10899.71,11133.35,11207.79,10923.9,0.813879874,0.845525889,0.855608621,0.817156355,0.830412727,0.830368583
10923.9,10899.71,11133.35,11146.27,0.817156355,0.813879874,0.845525889,0.847275875,0.83032969,0.830281591
11146.27,10923.9,10899.71,11283.87,0.847275875,0.817156355,0.813879874,0.865913487,0.847000067,0.84698466
11283.87,11146.27,10923.9,11413.12,0.865913487,0.847275875,0.817156355,0.88342011,0.863298032,0.86329913
11413.12,11283.87,11146.27,11407.87,0.88342011,0.865913487,0.847275875,0.882709009,0.863473985,0.863497826
11407.87,11413.12,11283.87,11404.95,0.882709009,0.88342011,0.865913487,0.882313502,0.863548086,0.863578493
11404.95,11407.87,11413.12,11276.66,0.882313502,0.882709009,0.88342011,0.864936908,0.863583442,0.863618866
11276.66,11404.95,11407.87,11310.9,0.864936908,0.882313502,0.882709009,0.86957464,0.863510239,0.863533439
11310.9,11276.66,11404.95,11374.03,0.86957464,0.864936908,0.882313502,0.878125457,0.863492469,0.863517392
11374.03,11310.9,11276.66,11141.29,0.878125457,0.86957464,0.864936908,0.846601345,0.86349873,0.863524601
11141.29,11374.03,11310.9,11331.35,0.846601345,0.878125457,0.86957464,0.872344547,0.863398052,0.863404267
11331.35,11141.29,11374.03,11296.62,0.872344547,0.846601345,0.878125457,0.867640446,0.863456758,0.863480881
11296.62,11331.35,11141.29,11294.98,0.867640446,0.872344547,0.846601345,0.867418311,0.863421444,0.863434698
11294.98,11296.62,11331.35,11301.62,0.867418311,0.867640446,0.872344547,0.868317685,0.863467364,0.863487965
11301.62,11294.98,11296.62,11328.47,0.868317685,0.867418311,0.867640446,0.871954457,0.863460243,0.863480009
11328.47,11301.62,11294.98,11233.56,0.871954457,0.868317685,0.867418311,0.85909911,0.863476433,0.863498709
11233.56,11328.47,11301.62,11221.51,0.85909911,0.871954457,0.868317685,0.857466964,0.863433507,0.863447477
11221.51,11233.56,11328.47,11271.5,0.857466964,0.85909911,0.871954457,0.864237998,0.863408336,0.863421288
11271.5,11221.51,11233.56,11276.51,0.864237998,0.857466964,0.85909911,0.864916591,0.86340434,0.863417906
11276.51,11271.5,11221.51,11432.74,0.864916591,0.864237998,0.857466964,0.886077595,0.864722081,0.864735112
11432.74,11276.51,11271.5,11414.86,0.886077595,0.864916591,0.864237998,0.883655789,0.864823314,0.864852925
11414.86,11432.74,11276.51,11596.08,0.883655789,0.886077595,0.864916591,0.908201633,0.884559785,0.884572053
11596.08,11414.86,11432.74,11655.64,0.908201633,0.883655789,0.886077595,0.916268902,0.890688649,0.890712445
11655.64,11596.08,11414.86,11676.59,0.916268902,0.908201633,0.883655789,0.919106532,0.893900319,0.893925073
11676.59,11655.64,11596.08,11773.9,0.919106532,0.916268902,0.908201633,0.932286954,0.904238292,0.904258268
11773.9,11676.59,11655.64,11894.96,0.932286954,0.919106532,0.916268902,0.94868426,0.916850414,0.916866255
11894.96,11773.9,11676.59,11905.92,0.94868426,0.932286954,0.919106532,0.950168768,0.917703873,0.917727264
11905.92,11894.96,11773.9,11977.74,0.950168768,0.94868426,0.932286954,0.959896626,0.924585794,0.924605356
11977.74,11905.92,11894.96,12004.59,0.959896626,0.950168768,0.94868426,0.963533399,0.926872681,0.926896348
,,,,,,,,,
,,,,,,,,,
12273.82,12273.82,12273.82,12273.82,,,,,,
4890.9,4890.9,4890.9,4890.9,,,,,,
